,Page,Title,City,Tag,Link,Logo
32,itviec,"Senior Java Developer (J2EE, Spring) - Nha Trang","Others
Ho Chi Minh",Java Spring J2EE,https://itviec.com/it-jobs/senior-java-developer-j2ee-spring-nha-trang-infodation-vietnam-1343?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBenVMSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2d310c54fa586d18988598130f433a037a36f893/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Blue-without-jigsaw-puzzle-2.png
33,itviec,2 Senior VueJS (TypeScript/JavaScript),Ho Chi Minh,JavaScript VueJS English,https://itviec.com/it-jobs/2-senior-vuejs-typescript-javascript-dirox-0538?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeWpoSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--85deb4661c693bf4c09c9da19b9c3f322e106826/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/LogoDirox_new.png
34,itviec,05 Java Developer (Spring/OOP),Ha Noi,Java OOP Spring,https://itviec.com/it-jobs/05-java-developer-spring-oop-ttc-solutions-0117?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd3FPSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0eb27ef433475005c13e96203fee848766ea5818/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/logo%20da%20chuyen%20doi.png
35,itviec,Java Developer (Linux),Ho Chi Minh,Java Networking Linux,https://itviec.com/it-jobs/java-developer-linux-dek-technologies-1627?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUFuREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4f2e6d9f3a3f8fd68828c39ac6b14b8ea961c55e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/dek-technologies-logo.png
36,itviec,Hỗ trợ vận hành CSDL và An toàn thông tin (C#/Database),Ho Chi Minh,C# Database IT Support Fresher Accepted,https://itviec.com/it-jobs/ho-tro-van-hanh-csdl-va-an-toan-thong-tin-c-database-evn-spcit-4540?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzh0REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e2846d1e40e00eeef4ce11bfb4c824846d78a70d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/evn-spcit-logo.jpg
37,itviec,3 IT Helpdesk,"Ha Noi
Ho Chi Minh",IT Support Networking System Admin,https://itviec.com/it-jobs/3-it-helpdesk-south-telecom-2323?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOXJ3Rmc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--79177074af1b5ce69434a72f563795fef9bf2525/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/LOGO%20SOUTH%20TELECOM.png
38,itviec,PHP Developer (Magento) - Salary up to $2500,Ho Chi Minh,PHP Magento,https://itviec.com/it-jobs/php-developer-magento-salary-up-to-2500-lotte-data-communicaton-co-ltd-vietnam-1002?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL1g4RXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f5be0a1cc5382dfc74e9710350f5a2832fb4ac04/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/LOGO.png
39,itviec,(Mid/Senior/Lead) Data Engineer,Ho Chi Minh,Python NoSQL SQL,https://itviec.com/it-jobs/mid-senior-lead-data-engineer-ghn-0300?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMGRxRWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3f1d4de511578b298138a7ccb3a51b6ee88f930a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/GHN%20logo.jpg
40,itviec,Chuyên viên Quản lý rủi ro An toàn và An ninh thông tin,Ha Noi,UI-UX Networking MySQL,https://itviec.com/it-jobs/chuyen-vien-quan-ly-rui-ro-an-toan-va-an-ninh-thong-tin-pg-bank-5923?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOWcwREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--94f37d8f5e036fddcc523bc4670c7ff21587f5e0/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/pg-bank-logo.jpg
41,itviec,Frontend Engineering Manager (Ha Noi office),Ha Noi,Manager VueJS ReactJS,https://itviec.com/it-jobs/frontend-engineering-manager-ha-noi-office-nashtech-5359?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXgzRXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9747b4e82941b47df75157048a404fc195fd1a40/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/logo.jpg
42,itviec,Product Manager,Ho Chi Minh,Product Manager English Agile,https://itviec.com/it-jobs/product-manager-nakivo-1514?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOXd4REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d073112f184afaef99ecf3b83e1f45240127275e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/nakivo-logo.jpg
43,itviec,Mid/Senior QA QC Tester (English),Ha Noi,QA QC Tester English,https://itviec.com/it-jobs/mid-senior-qa-qc-tester-english-hectre-5939?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL3VSSXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fb6e03ed6a6dea6f889e1150edb03b835c7dfcaf/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Hectre-Logo-medium.png
44,itviec,".Net Developer (C#, Core)",Ha Noi,.NET ASP.NET C#,https://itviec.com/it-jobs/net-developer-c-core-tap-doan-novaon-3146?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBenFpSGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cee36d45f75a88b22b8cad310e71bb578b79ff19/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/logo%20(1).png
45,itviec,Lamp Engineering Manager (Ha Noi Office),Ha Noi,Python Manager PHP,https://itviec.com/it-jobs/lamp-engineering-manager-ha-noi-office-nashtech-5055?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXgzRXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9747b4e82941b47df75157048a404fc195fd1a40/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/logo.jpg
46,itviec,Manual Tester,Ha Noi,Tester QA QC Agile,https://itviec.com/it-jobs/manual-tester-mb-bank-5633?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMmZvSXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a72d8a6545664966af9f6674fde5e1164b55ced4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo%20MB%20he%20mau%20RGB%2001.png
47,itviec,Automation Tester,Ha Noi,Tester QA QC,https://itviec.com/it-jobs/automation-tester-mb-bank-5648?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMmZvSXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a72d8a6545664966af9f6674fde5e1164b55ced4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo%20MB%20he%20mau%20RGB%2001.png
48,itviec,"5G RADIO Software Developer (C++, Linux)",Ho Chi Minh,C++ Linux Fresher Accepted,https://itviec.com/it-jobs/5g-radio-software-developer-c-linux-dek-technologies-5913?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUFuREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4f2e6d9f3a3f8fd68828c39ac6b14b8ea961c55e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/dek-technologies-logo.png
49,itviec,"Senior Clerk or Above (Database, System Admin)",Ha Noi,System Admin System Engineer Database,https://itviec.com/it-jobs/senior-clerk-or-above-database-system-admin-mizuho-hn-branch-3710?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBelZNRFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dce1cb4f47047841642a85faa4e5f2065af600a3/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/mizuho-hn-branch-logo.jpg
50,itviec,Mobile Developer,Ho Chi Minh,Flutter iOS Android,https://itviec.com/it-jobs/mobile-developer-tech-jdi-2529?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGMxREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8571125290c6ab3eeb18bd877ed82fb03af8793e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/tech-jdi-logo.jpg
51,itviec,Chief Technology Officer (CTO) Candidate,Da Nang,Manager Agile English,https://itviec.com/it-jobs/chief-technology-officer-cto-candidate-weblife-3827?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMTJJS3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c26a4657f3aa18caca3b454a6fd974eabc3c4084/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/image%20(1).png
52,itviec,Junior System Administrator,Ha Noi,System Admin Networking Linux Fresher Accepted,https://itviec.com/it-jobs/junior-system-administrator-dan-tri-5125?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMGVxR2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3b50445ba2dd736d2fd1a7ae2acce05d4ed0d67/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/logo_dantri.png
53,itviec,Developer (NodeJS/ReactJS/PHP),"Ho Chi Minh
Others",NodeJS ReactJS TypeScript,https://itviec.com/it-jobs/developer-nodejs-reactjs-php-go1-5200?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOW5iSmc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--036ec1d5d57bc5e8c32075d94208cd14665b9109/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/GO1_Logo_Petrol_Green_RGB.png
54,itviec,"Senior PHP Engineer (Symfony, Laravel)",Ho Chi Minh,PHP OOP,https://itviec.com/it-jobs/senior-php-engineer-symfony-laravel-fastboy-marketing-2455?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOFJ2REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e0103d387c8aad9d488702b9abafd81c38cb8d4e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/fastboy-marketing-logo.png
55,itviec,"Lập trình viên (C#, Angular, C++)",Ha Noi,.NET Angular C++,https://itviec.com/it-jobs/lap-trinh-vien-c-angular-c-med-aid-3434?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2d0REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--17c875802b5c0a3c93ee93a1cccdb99d6e6dc99f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/med-aid-logo.jpg
56,itviec,Java Developer (All Levels | HCM),Ho Chi Minh,Java Spring ReactJS,https://itviec.com/it-jobs/java-developer-all-levels-hcm-ubitec-4043?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd1JrR2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ab956534d0896e1d8a26326b8bcc11f10b3e0385/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/ubitec-logo.png
57,itviec,Engineering Manager,Ho Chi Minh,Manager English Team Leader,https://itviec.com/it-jobs/engineering-manager-skedulo-vietnam-5149?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejhmTEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e4c75011a3da9264793d8b47105e7d56760776b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/skedulo_icon_white%20with%20blue%20bg.png
58,itviec,Senior Salesforce Engineer,Ho Chi Minh,Java MySQL JavaScript,https://itviec.com/it-jobs/senior-salesforce-engineer-skedulo-vietnam-0453?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejhmTEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e4c75011a3da9264793d8b47105e7d56760776b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/skedulo_icon_white%20with%20blue%20bg.png
59,itviec,Senior Engineering Manager,Ho Chi Minh,Project Manager English Agile,https://itviec.com/it-jobs/senior-engineering-manager-kms-solutions-2451?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNGlJSHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5fc05ebe38ea19976ea4c06238ffcdd0ff1791af/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/KMS%20Solutions%20Logo%20-%20Hi%20Res.png
60,itviec,"Software Tester ( QA QC, Database)",Ho Chi Minh,Tester QA QC Database,https://itviec.com/it-jobs/software-tester-qa-qc-database-digipay-2514?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBelZHS2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--999de0a65ac41ed5a9747a5476b1a52a79ebcdd9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/MFast_Logo_FINAL_Vertical-01.png
61,itviec,QC Engineer (Nha Trang),"Others
Ho Chi Minh",QA QC Tester English Fresher Accepted,https://itviec.com/it-jobs/qc-engineer-nha-trang-infodation-vietnam-3157?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBenVMSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2d310c54fa586d18988598130f433a037a36f893/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Blue-without-jigsaw-puzzle-2.png
62,itviec,Technical Architect - Python,"Ho Chi Minh
Ha Noi",Python AWS,https://itviec.com/it-jobs/technical-architect-python-nashtech-5357?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXgzRXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9747b4e82941b47df75157048a404fc195fd1a40/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e48ed52d99e56a5ff9747052d860ea1b318b2d76/logo.jpg
63,itviec,Front-end Dev (JavaScript) - Up to 2000$,Ha Noi,JavaScript TypeScript ReactJS Fresher Accepted,https://itviec.com/it-jobs/front-end-dev-javascript-up-to-2000-megazone-1739?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBenh0RGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ba5c7b7fae98ae3b6112a17476e7f884bd93dc8c/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/megazone-viet-nam-logo.png
64,itviec,"System Engineer (Linux, Cloud) - Lương upto 40 triệu",Ha Noi,System Engineer System Admin Linux Fresher Accepted,https://itviec.com/it-jobs/system-engineer-linux-cloud-sunteco-0041?lab_feature=preview_jd_page,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeVlmTEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8528b26b8e4af7eac14faac7347d07e616d5c285/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwUm1sRyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--d55b6722f71e82d147ad94b8445be27797820f9f/Logo_2022_1103_sunteco.png
